placename	month	count
قاع الخَرابَة	2024-04	0
Daribat ash Shaykh Hammuda	2023-10	0
Daribat ash Shaykh Hammuda	2023-11	0
Daribat ash Shaykh Hammuda	2023-12	0
Daribat ash Shaykh Hammuda	2024-01	0
Daribat ash Shaykh Hammuda	2024-02	0
Daribat ash Shaykh Hammuda	2024-03	0
Daribat ash Shaykh Hammuda	2024-04	0
Izbat Bayt Hanun	2023-10	0
Izbat Bayt Hanun	2023-11	0
Izbat Bayt Hanun	2023-12	0
Izbat Bayt Hanun	2024-01	0
Izbat Bayt Hanun	2024-02	0
Izbat Bayt Hanun	2024-03	0
Izbat Bayt Hanun	2024-04	0
`Izbat Bayt Hanun	2023-10	0
`Izbat Bayt Hanun	2023-11	0
`Izbat Bayt Hanun	2023-12	0
`Izbat Bayt Hanun	2024-01	0
`Izbat Bayt Hanun	2024-02	0
`Izbat Bayt Hanun	2024-03	0
`Izbat Bayt Hanun	2024-04	0
`Izbat Beit Hanun	2023-10	0
`Izbat Beit Hanun	2023-11	0
`Izbat Beit Hanun	2023-12	0
`Izbat Beit Hanun	2024-01	0
`Izbat Beit Hanun	2024-02	0
`Izbat Beit Hanun	2024-03	0
`Izbat Beit Hanun	2024-04	0
عزبة بيت حنون	2023-10	0
عزبة بيت حنون	2023-11	0
عزبة بيت حنون	2023-12	0
عزبة بيت حنون	2024-01	0
عزبة بيت حنون	2024-02	0
عزبة بيت حنون	2024-03	0
عزبة بيت حنون	2024-04	0
‘Izbat Bayt Ḩanūn	2023-10	0
‘Izbat Bayt Ḩanūn	2023-11	0
‘Izbat Bayt Ḩanūn	2023-12	0
‘Izbat Bayt Ḩanūn	2024-01	0
‘Izbat Bayt Ḩanūn	2024-02	0
‘Izbat Bayt Ḩanūn	2024-03	0
‘Izbat Bayt Ḩanūn	2024-04	0
‘Izbat Beit Hanun	2023-10	0
‘Izbat Beit Hanun	2023-11	0
‘Izbat Beit Hanun	2023-12	0
‘Izbat Beit Hanun	2024-01	0
‘Izbat Beit Hanun	2024-02	0
‘Izbat Beit Hanun	2024-03	0
‘Izbat Beit Hanun	2024-04	0
Arab Maslakh Bayt Lahya	2023-10	0
Arab Maslakh Bayt Lahya	2023-11	0
Arab Maslakh Bayt Lahya	2023-12	0
Arab Maslakh Bayt Lahya	2024-01	0
Arab Maslakh Bayt Lahya	2024-02	0
Arab Maslakh Bayt Lahya	2024-03	0
Arab Maslakh Bayt Lahya	2024-04	0
`Arab Maslakh Bayt La'iya	2023-10	0
`Arab Maslakh Bayt La'iya	2023-11	0
`Arab Maslakh Bayt La'iya	2023-12	0
`Arab Maslakh Bayt La'iya	2024-01	0
`Arab Maslakh Bayt La'iya	2024-02	0
`Arab Maslakh Bayt La'iya	2024-03	0
`Arab Maslakh Bayt La'iya	2024-04	0
`Arab Maslakh Bayt Lahya	2023-10	0
`Arab Maslakh Bayt Lahya	2023-11	0
`Arab Maslakh Bayt Lahya	2023-12	0
`Arab Maslakh Bayt Lahya	2024-01	0
`Arab Maslakh Bayt Lahya	2024-02	0
`Arab Maslakh Bayt Lahya	2024-03	0
`Arab Maslakh Bayt Lahya	2024-04	0
`Arab Maslakh Beit Lahya	2023-10	0
`Arab Maslakh Beit Lahya	2023-11	0
`Arab Maslakh Beit Lahya	2023-12	0
`Arab Maslakh Beit Lahya	2024-01	0
`Arab Maslakh Beit Lahya	2024-02	0
`Arab Maslakh Beit Lahya	2024-03	0
`Arab Maslakh Beit Lahya	2024-04	0
عرب مسلخ بيت لائيا	2023-10	0
عرب مسلخ بيت لائيا	2023-11	0
عرب مسلخ بيت لائيا	2023-12	0
عرب مسلخ بيت لائيا	2024-01	0
عرب مسلخ بيت لائيا	2024-02	0
عرب مسلخ بيت لائيا	2024-03	0
عرب مسلخ بيت لائيا	2024-04	0
عرب مسلخ بيت لاهيا	2023-10	0
عرب مسلخ بيت لاهيا	2023-11	0
عرب مسلخ بيت لاهيا	2023-12	0
عرب مسلخ بيت لاهيا	2024-01	0
عرب مسلخ بيت لاهيا	2024-02	0
عرب مسلخ بيت لاهيا	2024-03	0
عرب مسلخ بيت لاهيا	2024-04	0
‘Arab Maslakh Bayt Lāhyā	2023-10	0
‘Arab Maslakh Bayt Lāhyā	2023-11	0
‘Arab Maslakh Bayt Lāhyā	2023-12	0
‘Arab Maslakh Bayt Lāhyā	2024-01	0
‘Arab Maslakh Bayt Lāhyā	2024-02	0
‘Arab Maslakh Bayt Lāhyā	2024-03	0
‘Arab Maslakh Bayt Lāhyā	2024-04	0
‘Arab Maslakh Bayt Lā’iyā	2023-10	0
‘Arab Maslakh Bayt Lā’iyā	2023-11	0
‘Arab Maslakh Bayt Lā’iyā	2023-12	0
‘Arab Maslakh Bayt Lā’iyā	2024-01	0
‘Arab Maslakh Bayt Lā’iyā	2024-02	0
‘Arab Maslakh Bayt Lā’iyā	2024-03	0
‘Arab Maslakh Bayt Lā’iyā	2024-04	0
‘Arab Maslakh Beit Lahya	2023-10	0
‘Arab Maslakh Beit Lahya	2023-11	0
‘Arab Maslakh Beit Lahya	2023-12	0
‘Arab Maslakh Beit Lahya	2024-01	0
‘Arab Maslakh Beit Lahya	2024-02	0
‘Arab Maslakh Beit Lahya	2024-03	0
‘Arab Maslakh Beit Lahya	2024-04	0
Madinat al 'Awdah	2023-10	0
Madinat al 'Awdah	2023-11	0
Madinat al 'Awdah	2023-12	0
Madinat al 'Awdah	2024-01	0
Madinat al 'Awdah	2024-02	0
Madinat al 'Awdah	2024-03	0
Madinat al 'Awdah	2024-04	0
Madinat al `Awda	2023-10	0
Madinat al `Awda	2023-11	0
Madinat al `Awda	2023-12	0
Madinat al `Awda	2024-01	0
Madinat al `Awda	2024-02	0
Madinat al `Awda	2024-03	0
Madinat al `Awda	2024-04	0
Madinat al `Awdah	2023-10	0
Madinat al `Awdah	2023-11	0
Madinat al `Awdah	2023-12	0
Madinat al `Awdah	2024-01	0
Madinat al `Awdah	2024-02	0
Madinat al `Awdah	2024-03	0
Madinat al `Awdah	2024-04	0
Madīnat al ‘Awda	2023-10	0
Madīnat al ‘Awda	2023-11	0
Madīnat al ‘Awda	2023-12	0
Madīnat al ‘Awda	2024-01	0
Madīnat al ‘Awda	2024-02	0
Madīnat al ‘Awda	2024-03	0
Madīnat al ‘Awda	2024-04	0
Madīnat al ‘Awdah	2023-10	0
Madīnat al ‘Awdah	2023-11	0
Madīnat al ‘Awdah	2023-12	0
Madīnat al ‘Awdah	2024-01	0
Madīnat al ‘Awdah	2024-02	0
Madīnat al ‘Awdah	2024-03	0
Madīnat al ‘Awdah	2024-04	0
مدينة العودة	2023-10	0
مدينة العودة	2023-11	0
مدينة العودة	2023-12	0
مدينة العودة	2024-01	0
مدينة العودة	2024-02	0
مدينة العودة	2024-03	0
مدينة العودة	2024-04	0
As Surayij	2023-10	0
As Surayij	2023-11	0
As Surayij	2023-12	0
As Surayij	2024-01	0
As Surayij	2024-02	0
As Surayij	2024-03	0
As Surayij	2024-04	0
alsryj	2023-10	0
alsryj	2023-11	0
alsryj	2023-12	0
alsryj	2024-01	0
alsryj	2024-02	0
alsryj	2024-03	0
alsryj	2024-04	0
السريج	2023-10	0
السريج	2023-11	0
السريج	2023-12	0
السريج	2024-01	0
السريج	2024-02	0
السريج	2024-03	0
السريج	2024-04	0
Az-Zawayda	2023-10	1
Az-Zawayda	2023-11	0
Az-Zawayda	2023-12	1
Az-Zawayda	2024-01	0
Az-Zawayda	2024-02	1
Az-Zawayda	2024-03	0
Az-Zawayda	2024-04	1
Al Zawaida	2023-10	0
Al Zawaida	2023-11	0
Al Zawaida	2023-12	0
Al Zawaida	2024-01	0
Al Zawaida	2024-02	0
Al Zawaida	2024-03	0
Al Zawaida	2024-04	0
Khuza'a	2023-10	0
Khuza'a	2023-11	0
Khuza'a	2023-12	0
Khuza'a	2024-01	0
Khuza'a	2024-02	0
Khuza'a	2024-03	0
Khuza'a	2024-04	0
Khuza'aa	2023-10	0
Khuza'aa	2023-11	0
Khuza'aa	2023-12	0
Khuza'aa	2024-01	0
Khuza'aa	2024-02	0
Khuza'aa	2024-03	0
Khuza'aa	2024-04	0
al Fukhari	2023-10	0
al Fukhari	2023-11	0
al Fukhari	2023-12	0
al Fukhari	2024-01	0
al Fukhari	2024-02	0
al Fukhari	2024-03	0
al Fukhari	2024-04	0
Al Fukhare	2023-10	0
Al Fukhare	2023-11	0
Al Fukhare	2023-12	0
Al Fukhare	2024-01	0
Al Fukhare	2024-02	0
Al Fukhare	2024-03	0
Al Fukhare	2024-04	0
Shokat as-Sufi	2023-10	1
Shokat as-Sufi	2023-11	0
Shokat as-Sufi	2023-12	0
Shokat as-Sufi	2024-01	0
Shokat as-Sufi	2024-02	0
Shokat as-Sufi	2024-03	0
Shokat as-Sufi	2024-04	0
Al Shuka	2023-10	0
Al Shuka	2023-11	0
Al Shuka	2023-12	0
Al Shuka	2024-01	0
Al Shuka	2024-02	0
Al Shuka	2024-03	0
Al Shuka	2024-04	0
Shoka	2023-10	1
Shoka	2023-11	0
Shoka	2023-12	0
Shoka	2024-01	0
Shoka	2024-02	0
Shoka	2024-03	0
Shoka	2024-04	0
Al-Mughraqa	2023-10	1
Al-Mughraqa	2023-11	0
Al-Mughraqa	2023-12	0
Al-Mughraqa	2024-01	1
Al-Mughraqa	2024-02	0
Al-Mughraqa	2024-03	0
Al-Mughraqa	2024-04	0
Bani Suhela	2023-10	0
Bani Suhela	2023-11	0
Bani Suhela	2023-12	0
Bani Suhela	2024-01	0
Bani Suhela	2024-02	0
Bani Suhela	2024-03	0
Bani Suhela	2024-04	0
Bani Suhaila	2023-10	3
Bani Suhaila	2023-11	5
Bani Suhaila	2023-12	0
Bani Suhaila	2024-01	0
Bani Suhaila	2024-02	0
Bani Suhaila	2024-03	2
Bani Suhaila	2024-04	0
Abasan al-Saghira	2023-10	0
Abasan al-Saghira	2023-11	0
Abasan al-Saghira	2023-12	0
Abasan al-Saghira	2024-01	0
Abasan al-Saghira	2024-02	0
Abasan al-Saghira	2024-03	0
Abasan al-Saghira	2024-04	0
Abasan al-Saghir	2023-10	0
Abasan al-Saghir	2023-11	0
Abasan al-Saghir	2023-12	0
Abasan al-Saghir	2024-01	0
Abasan al-Saghir	2024-02	0
Abasan al-Saghir	2024-03	0
Abasan al-Saghir	2024-04	0
Abasan Jadeda	2023-10	0
Abasan Jadeda	2023-11	0
Abasan Jadeda	2023-12	0
Abasan Jadeda	2024-01	0
Abasan Jadeda	2024-02	0
Abasan Jadeda	2024-03	0
Abasan Jadeda	2024-04	0
Abasan al-Jadida	2023-10	1
Abasan al-Jadida	2023-11	2
Abasan al-Jadida	2023-12	0
Abasan al-Jadida	2024-01	0
Abasan al-Jadida	2024-02	0
Abasan al-Jadida	2024-03	0
Abasan al-Jadida	2024-04	0
Abasan al-Sa'ir	2023-10	0
Abasan al-Sa'ir	2023-11	0
Abasan al-Sa'ir	2023-12	0
Abasan al-Sa'ir	2024-01	0
Abasan al-Sa'ir	2024-02	0
Abasan al-Sa'ir	2024-03	0
Abasan al-Sa'ir	2024-04	0
Al-Zahra'	2023-10	0
Al-Zahra'	2023-11	0
Al-Zahra'	2023-12	0
Al-Zahra'	2024-01	0
Al-Zahra'	2024-02	0
Al-Zahra'	2024-03	0
Al-Zahra'	2024-04	0
Al Zahra	2023-10	0
Al Zahra	2023-11	1
Al Zahra	2023-12	0
Al Zahra	2024-01	0
Al Zahra	2024-02	0
Al Zahra	2024-03	0
Al Zahra	2024-04	0
Ezahra	2023-10	0
Ezahra	2023-11	0
Ezahra	2023-12	0
Ezahra	2024-01	0
Ezahra	2024-02	0
Ezahra	2024-03	0
Ezahra	2024-04	0
Madinat Az-Zahra'	2023-10	0
Madinat Az-Zahra'	2023-11	0
Madinat Az-Zahra'	2023-12	0
Madinat Az-Zahra'	2024-01	0
Madinat Az-Zahra'	2024-02	0
Madinat Az-Zahra'	2024-03	0
Madinat Az-Zahra'	2024-04	0
Madinat Azzahra	2023-10	0
Madinat Azzahra	2023-11	0
Madinat Azzahra	2023-12	0
Madinat Azzahra	2024-01	0
Madinat Azzahra	2024-02	0
Madinat Azzahra	2024-03	0
Madinat Azzahra	2024-04	0
Khirbat al-Adas	2023-10	0
Khirbat al-Adas	2023-11	0
Khirbat al-Adas	2023-12	0
Khirbat al-Adas	2024-01	0
Khirbat al-Adas	2024-02	0
Khirbat al-Adas	2024-03	0
Khirbat al-Adas	2024-04	0
Al Qaryah as Suwaydiyah	2023-10	0
Al Qaryah as Suwaydiyah	2023-11	0
Al Qaryah as Suwaydiyah	2023-12	0
Al Qaryah as Suwaydiyah	2024-01	0
Al Qaryah as Suwaydiyah	2024-02	0
Al Qaryah as Suwaydiyah	2024-03	0
Al Qaryah as Suwaydiyah	2024-04	0
Al Qaryah as Suwaydīyah	2023-10	0
Al Qaryah as Suwaydīyah	2023-11	0
Al Qaryah as Suwaydīyah	2023-12	0
Al Qaryah as Suwaydīyah	2024-01	0
Al Qaryah as Suwaydīyah	2024-02	0
Al Qaryah as Suwaydīyah	2024-03	0
Al Qaryah as Suwaydīyah	2024-04	0
alqryt alswydyt	2023-10	0
alqryt alswydyt	2023-11	0
alqryt alswydyt	2023-12	0
alqryt alswydyt	2024-01	0
alqryt alswydyt	2024-02	0
alqryt alswydyt	2024-03	0
alqryt alswydyt	2024-04	0
القرية السويدية	2023-10	0
القرية السويدية	2023-11	0
القرية السويدية	2023-12	0
القرية السويدية	2024-01	0
القرية السويدية	2024-02	0
القرية السويدية	2024-03	0
القرية السويدية	2024-04	0
Al Katibah	2023-10	0
Al Katibah	2023-11	0
Al Katibah	2023-12	0
Al Katibah	2024-01	0
Al Katibah	2024-02	0
Al Katibah	2024-03	0
Al Katibah	2024-04	0
Al Katībah	2023-10	0
Al Katībah	2023-11	0
Al Katībah	2023-12	0
Al Katībah	2024-01	0
Al Katībah	2024-02	0
Al Katībah	2024-03	0
Al Katībah	2024-04	0
alktybt	2023-10	0
alktybt	2023-11	0
alktybt	2023-12	0
alktybt	2024-01	0
alktybt	2024-02	0
alktybt	2024-03	0
alktybt	2024-04	0
الكتيبة	2023-10	0
الكتيبة	2023-11	0
الكتيبة	2023-12	0
الكتيبة	2024-01	0
الكتيبة	2024-02	0
الكتيبة	2024-03	0
الكتيبة	2024-04	0
Al Amal	2023-10	0
Al Amal	2023-11	0
Al Amal	2023-12	0
Al Amal	2024-01	0
Al Amal	2024-02	0
Al Amal	2024-03	1
Al Amal	2024-04	0
alaml	2023-10	0
alaml	2023-11	0
alaml	2023-12	0
alaml	2024-01	0
alaml	2024-02	0
alaml	2024-03	0
alaml	2024-04	0
الأمل	2023-10	0
الأمل	2023-11	0
الأمل	2023-12	0
الأمل	2024-01	1
الأمل	2024-02	0
الأمل	2024-03	0
الأمل	2024-04	0
Atatra	2023-10	0
Atatra	2023-11	0
Atatra	2023-12	0
Atatra	2024-01	0
Atatra	2024-02	0
Atatra	2024-03	0
Atatra	2024-04	0
Remal	2023-10	0
Remal	2023-11	1
Remal	2023-12	4
Remal	2024-01	0
Remal	2024-02	0
Remal	2024-03	3
Remal	2024-04	2
Rimal	2023-10	14
Rimal	2023-11	2
Rimal	2023-12	1
Rimal	2024-01	0
Rimal	2024-02	0
Rimal	2024-03	0
Rimal	2024-04	0
hy alrmal	2023-10	0
hy alrmal	2023-11	0
hy alrmal	2023-12	0
hy alrmal	2024-01	0
hy alrmal	2024-02	0
hy alrmal	2024-03	0
hy alrmal	2024-04	0
حي الرمال	2023-10	0
حي الرمال	2023-11	0
حي الرمال	2023-12	0
حي الرمال	2024-01	0
حي الرمال	2024-02	0
حي الرمال	2024-03	0
حي الرمال	2024-04	0
At Turkman	2023-10	0
At Turkman	2023-11	0
At Turkman	2023-12	0
At Turkman	2024-01	0
At Turkman	2024-02	0
At Turkman	2024-03	0
At Turkman	2024-04	0
At Turkmān	2023-10	0
At Turkmān	2023-11	0
At Turkmān	2023-12	0
At Turkmān	2024-01	0
At Turkmān	2024-02	0
At Turkmān	2024-03	0
At Turkmān	2024-04	0
altzkman	2023-10	0
altzkman	2023-11	0
altzkman	2023-12	0
altzkman	2024-01	0
altzkman	2024-02	0
altzkman	2024-03	0
altzkman	2024-04	0
التزكمان	2023-10	0
التزكمان	2023-11	0
التزكمان	2023-12	0
التزكمان	2024-01	0
التزكمان	2024-02	0
التزكمان	2024-03	0
التزكمان	2024-04	0
Az Zaytun	2023-10	0
Az Zaytun	2023-11	0
Az Zaytun	2023-12	0
Az Zaytun	2024-01	0
Az Zaytun	2024-02	0
Az Zaytun	2024-03	0
Az Zaytun	2024-04	0
Az Zaytūn	2023-10	0
Az Zaytūn	2023-11	0
Az Zaytūn	2023-12	0
Az Zaytūn	2024-01	0
Az Zaytūn	2024-02	0
Az Zaytūn	2024-03	0
Az Zaytūn	2024-04	0
alzytwn	2023-10	0
alzytwn	2023-11	0
alzytwn	2023-12	0
alzytwn	2024-01	0
alzytwn	2024-02	0
alzytwn	2024-03	0
alzytwn	2024-04	0
الزيتون	2023-10	0
الزيتون	2023-11	0
الزيتون	2023-12	0
الزيتون	2024-01	0
الزيتون	2024-02	0
الزيتون	2024-03	0
الزيتون	2024-04	0
As Sabra	2023-10	0
As Sabra	2023-11	0
As Sabra	2023-12	0
As Sabra	2024-01	0
As Sabra	2024-02	0
As Sabra	2024-03	0
As Sabra	2024-04	0
Aş Şabrā	2023-10	0
Aş Şabrā	2023-11	0
Aş Şabrā	2023-12	0
Aş Şabrā	2024-01	0
Aş Şabrā	2024-02	0
Aş Şabrā	2024-03	0
Aş Şabrā	2024-04	0
alsbra	2023-10	0
alsbra	2023-11	0
alsbra	2023-12	0
alsbra	2024-01	0
alsbra	2024-02	0
alsbra	2024-03	0
alsbra	2024-04	0
الصبرا	2023-10	0
الصبرا	2023-11	0
الصبرا	2023-12	0
الصبرا	2024-01	0
الصبرا	2024-02	0
الصبرا	2024-03	0
الصبرا	2024-04	0
Al Fawayidah	2023-10	0
Al Fawayidah	2023-11	0
Al Fawayidah	2023-12	0
Al Fawayidah	2024-01	0
Al Fawayidah	2024-02	0
Al Fawayidah	2024-03	0
Al Fawayidah	2024-04	0
Al Fawaydah	2023-10	0
Al Fawaydah	2023-11	0
Al Fawaydah	2023-12	0
Al Fawaydah	2024-01	0
Al Fawaydah	2024-02	0
Al Fawaydah	2024-03	0
Al Fawaydah	2024-04	0
Al Fawāydah	2023-10	0
Al Fawāydah	2023-11	0
Al Fawāydah	2023-12	0
Al Fawāydah	2024-01	0
Al Fawāydah	2024-02	0
Al Fawāydah	2024-03	0
Al Fawāydah	2024-04	0
Al Fawāyidah	2023-10	0
Al Fawāyidah	2023-11	0
Al Fawāyidah	2023-12	0
Al Fawāyidah	2024-01	0
Al Fawāyidah	2024-02	0
Al Fawāyidah	2024-03	0
Al Fawāyidah	2024-04	0
alfwaydt	2023-10	0
alfwaydt	2023-11	0
alfwaydt	2023-12	0
alfwaydt	2024-01	0
alfwaydt	2024-02	0
alfwaydt	2024-03	0
alfwaydt	2024-04	0
الفوايدة	2023-10	0
الفوايدة	2023-11	0
الفوايدة	2023-12	0
الفوايدة	2024-01	0
الفوايدة	2024-02	0
الفوايدة	2024-03	0
الفوايدة	2024-04	0
Ash Shaykh 'Ijlin	2023-10	0
Ash Shaykh 'Ijlin	2023-11	0
Ash Shaykh 'Ijlin	2023-12	0
Ash Shaykh 'Ijlin	2024-01	0
Ash Shaykh 'Ijlin	2024-02	0
Ash Shaykh 'Ijlin	2024-03	0
Ash Shaykh 'Ijlin	2024-04	0
Ash Shaykh `Ijlin	2023-10	0
Ash Shaykh `Ijlin	2023-11	0
Ash Shaykh `Ijlin	2023-12	0
Ash Shaykh `Ijlin	2024-01	0
Ash Shaykh `Ijlin	2024-02	0
Ash Shaykh `Ijlin	2024-03	0
Ash Shaykh `Ijlin	2024-04	0
Ash Shaykh ‘Ijlīn	2023-10	0
Ash Shaykh ‘Ijlīn	2023-11	0
Ash Shaykh ‘Ijlīn	2023-12	0
Ash Shaykh ‘Ijlīn	2024-01	0
Ash Shaykh ‘Ijlīn	2024-02	0
Ash Shaykh ‘Ijlīn	2024-03	0
Ash Shaykh ‘Ijlīn	2024-04	0
الشيخ عجلين	2023-10	0
الشيخ عجلين	2023-11	0
الشيخ عجلين	2023-12	0
الشيخ عجلين	2024-01	0
الشيخ عجلين	2024-02	0
الشيخ عجلين	2024-03	0
الشيخ عجلين	2024-04	0
Midan Filastin	2023-10	0
Midan Filastin	2023-11	0
Midan Filastin	2023-12	0
Midan Filastin	2024-01	0
Midan Filastin	2024-02	0
Midan Filastin	2024-03	0
Midan Filastin	2024-04	0
Mīdān Filasţīn	2023-10	0
Mīdān Filasţīn	2023-11	0
Mīdān Filasţīn	2023-12	0
Mīdān Filasţīn	2024-01	0
Mīdān Filasţīn	2024-02	0
Mīdān Filasţīn	2024-03	0
Mīdān Filasţīn	2024-04	0
mydan flstyn	2023-10	0
mydan flstyn	2023-11	0
mydan flstyn	2023-12	0
mydan flstyn	2024-01	0
mydan flstyn	2024-02	0
mydan flstyn	2024-03	0
mydan flstyn	2024-04	0
ميدان فلسطين	2023-10	0
ميدان فلسطين	2023-11	0
ميدان فلسطين	2023-12	0
ميدان فلسطين	2024-01	0
ميدان فلسطين	2024-02	0
ميدان فلسطين	2024-03	0
ميدان فلسطين	2024-04	0
Ar Rimal al Janubi	2023-10	0
Ar Rimal al Janubi	2023-11	0
Ar Rimal al Janubi	2023-12	0
Ar Rimal al Janubi	2024-01	0
Ar Rimal al Janubi	2024-02	0
Ar Rimal al Janubi	2024-03	0
Ar Rimal al Janubi	2024-04	0
Ar Rimāl al Janūbī	2023-10	0
Ar Rimāl al Janūbī	2023-11	0
Ar Rimāl al Janūbī	2023-12	0
Ar Rimāl al Janūbī	2024-01	0
Ar Rimāl al Janūbī	2024-02	0
Ar Rimāl al Janūbī	2024-03	0
Ar Rimāl al Janūbī	2024-04	0
alrmal aljnwby	2023-10	0
alrmal aljnwby	2023-11	0
alrmal aljnwby	2023-12	0
alrmal aljnwby	2024-01	0
alrmal aljnwby	2024-02	0
alrmal aljnwby	2024-03	0
alrmal aljnwby	2024-04	0
الرمال الجنوبي	2023-10	0
الرمال الجنوبي	2023-11	0
الرمال الجنوبي	2023-12	0
الرمال الجنوبي	2024-01	0
الرمال الجنوبي	2024-02	0
الرمال الجنوبي	2024-03	0
الرمال الجنوبي	2024-04	0
Ar Rimal ash Shamali	2023-10	0
Ar Rimal ash Shamali	2023-11	0
Ar Rimal ash Shamali	2023-12	0
Ar Rimal ash Shamali	2024-01	0
Ar Rimal ash Shamali	2024-02	0
Ar Rimal ash Shamali	2024-03	0
Ar Rimal ash Shamali	2024-04	0
Ar Rimāl ash Shamālī	2023-10	0
Ar Rimāl ash Shamālī	2023-11	0
Ar Rimāl ash Shamālī	2023-12	0
Ar Rimāl ash Shamālī	2024-01	0
Ar Rimāl ash Shamālī	2024-02	0
Ar Rimāl ash Shamālī	2024-03	0
Ar Rimāl ash Shamālī	2024-04	0
alrmal alshmaly	2023-10	0
alrmal alshmaly	2023-11	0
alrmal alshmaly	2023-12	0
alrmal alshmaly	2024-01	0
alrmal alshmaly	2024-02	0
alrmal alshmaly	2024-03	0
alrmal alshmaly	2024-04	0
الرمال الشمالي	2023-10	0
الرمال الشمالي	2023-11	0
الرمال الشمالي	2023-12	0
الرمال الشمالي	2024-01	0
الرمال الشمالي	2024-02	0
الرمال الشمالي	2024-03	0
الرمال الشمالي	2024-04	0
An Nasr ash Sharqi	2023-10	0
An Nasr ash Sharqi	2023-11	0
An Nasr ash Sharqi	2023-12	0
An Nasr ash Sharqi	2024-01	0
An Nasr ash Sharqi	2024-02	0
An Nasr ash Sharqi	2024-03	0
An Nasr ash Sharqi	2024-04	0
An Naşr ash Sharqī	2023-10	0
An Naşr ash Sharqī	2023-11	0
An Naşr ash Sharqī	2023-12	0
An Naşr ash Sharqī	2024-01	0
An Naşr ash Sharqī	2024-02	0
An Naşr ash Sharqī	2024-03	0
An Naşr ash Sharqī	2024-04	0
alnsr alshrqy	2023-10	0
alnsr alshrqy	2023-11	0
alnsr alshrqy	2023-12	0
alnsr alshrqy	2024-01	0
alnsr alshrqy	2024-02	0
alnsr alshrqy	2024-03	0
alnsr alshrqy	2024-04	0
النصر الشرقي	2023-10	0
النصر الشرقي	2023-11	0
النصر الشرقي	2023-12	0
النصر الشرقي	2024-01	0
النصر الشرقي	2024-02	0
النصر الشرقي	2024-03	0
النصر الشرقي	2024-04	0
An Nasr al Gharbi	2023-10	0
An Nasr al Gharbi	2023-11	0
An Nasr al Gharbi	2023-12	0
An Nasr al Gharbi	2024-01	0
An Nasr al Gharbi	2024-02	0
An Nasr al Gharbi	2024-03	0
An Nasr al Gharbi	2024-04	0
An Naşr al Gharbī	2023-10	0
An Naşr al Gharbī	2023-11	0
An Naşr al Gharbī	2023-12	0
An Naşr al Gharbī	2024-01	0
An Naşr al Gharbī	2024-02	0
An Naşr al Gharbī	2024-03	0
An Naşr al Gharbī	2024-04	0
alnsr alghrby	2023-10	0
alnsr alghrby	2023-11	0
alnsr alghrby	2023-12	0
alnsr alghrby	2024-01	0
alnsr alghrby	2024-02	0
alnsr alghrby	2024-03	0
alnsr alghrby	2024-04	0
النصر الغربي	2023-10	0
النصر الغربي	2023-11	0
النصر الغربي	2023-12	0
النصر الغربي	2024-01	0
النصر الغربي	2024-02	0
النصر الغربي	2024-03	0
النصر الغربي	2024-04	0
Ash Shaykh Radwan	2023-10	0
Ash Shaykh Radwan	2023-11	0
Ash Shaykh Radwan	2023-12	0
Ash Shaykh Radwan	2024-01	0
Ash Shaykh Radwan	2024-02	0
Ash Shaykh Radwan	2024-03	0
Ash Shaykh Radwan	2024-04	0
Ash Shaykh Raḑwān	2023-10	0
Ash Shaykh Raḑwān	2023-11	0
Ash Shaykh Raḑwān	2023-12	0
Ash Shaykh Raḑwān	2024-01	0
Ash Shaykh Raḑwān	2024-02	0
Ash Shaykh Raḑwān	2024-03	0
Ash Shaykh Raḑwān	2024-04	0
alshykh rdwan	2023-10	0
alshykh rdwan	2023-11	0
alshykh rdwan	2023-12	0
alshykh rdwan	2024-01	0
alshykh rdwan	2024-02	0
alshykh rdwan	2024-03	0
alshykh rdwan	2024-04	0
الشيخ رضوان	2023-10	0
الشيخ رضوان	2023-11	0
الشيخ رضوان	2023-12	0
الشيخ رضوان	2024-01	0
الشيخ رضوان	2024-02	0
الشيخ رضوان	2024-03	0
الشيخ رضوان	2024-04	0
Ad Daraj	2023-10	0
Ad Daraj	2023-11	0
Ad Daraj	2023-12	0
Ad Daraj	2024-01	0
Ad Daraj	2024-02	0
Ad Daraj	2024-03	0
Ad Daraj	2024-04	0
aldrj	2023-10	0
aldrj	2023-11	0
aldrj	2023-12	0
aldrj	2024-01	0
aldrj	2024-02	0
aldrj	2024-03	0
aldrj	2024-04	0
الدرج	2023-10	0
الدرج	2023-11	0
الدرج	2023-12	0
الدرج	2024-01	0
الدرج	2024-02	0
الدرج	2024-03	0
الدرج	2024-04	0
At Tuffah	2023-10	0
At Tuffah	2023-11	0
At Tuffah	2023-12	0
At Tuffah	2024-01	0
At Tuffah	2024-02	0
At Tuffah	2024-03	0
At Tuffah	2024-04	0
At Tuffāḩ	2023-10	0
At Tuffāḩ	2023-11	0
At Tuffāḩ	2023-12	0
At Tuffāḩ	2024-01	0
At Tuffāḩ	2024-02	0
At Tuffāḩ	2024-03	0
At Tuffāḩ	2024-04	0
altfah	2023-10	0
altfah	2023-11	0
altfah	2023-12	0
altfah	2024-01	0
altfah	2024-02	0
altfah	2024-03	0
altfah	2024-04	0
التفاح	2023-10	0
التفاح	2023-11	0
التفاح	2023-12	0
التفاح	2024-01	0
التفاح	2024-02	0
